neuron_id,direction,cluster,nearest_cross_cluster,dist_to_nearest_cross,distance_metric
231569_020,FB,1,5,0.17386559574669622,euclidean
221062_070,FB,3,1,0.08605102300453746,euclidean
221087_105,FB,4,2,0.6785436675058311,euclidean
221423_042,FB,5,4,0.419579445041203,euclidean
221423_060,FB,3,1,0.908051941425291,euclidean
221513_074,FB,3,1,0.9060931397745287,euclidean
221517_026,FB,3,1,0.08605102300453746,euclidean
220239_140,FB,1,5,0.17386559574669622,euclidean
221423_059,FB,1,5,0.17386559574669622,euclidean
221530_127,FB,6,2,0.4230579709617354,euclidean
221057_059,FB,1,5,0.17386559574669622,euclidean
221057_061,FB,1,5,0.17386559574669622,euclidean
221057_062,FB,1,5,0.12224838318731619,euclidean
221057_063,FB,5,4,0.7248928135696305,euclidean
221057_074,FB,1,5,0.14821519091261284,euclidean
221057_075,FB,1,5,0.11795218290525403,euclidean
221057_076,FB,1,5,0.17386559574669622,euclidean
221057_077,FB,1,5,0.2165414427266968,euclidean
221057_078,FB,1,5,0.1367678368799504,euclidean
221364_130,FB,2,1,0.804723305949973,euclidean
221364_131,FB,1,5,0.26986797167586735,euclidean
221364_132,FB,1,5,0.22998865673115393,euclidean
221364_134,FB,1,5,0.20301486365780316,euclidean
221364_135,FB,6,2,0.4230579709617354,euclidean
221364_136,FB,1,5,0.2993153497894245,euclidean
221481_476,FB,1,6,0.6569452917677744,euclidean
221703_215,FB,1,2,0.7540789842603822,euclidean
221703_221,FB,5,3,0.7719267321285351,euclidean
221703_248,FB,1,5,0.10688126888549256,euclidean
221703_266,FB,1,5,0.6888646495764851,euclidean
221728_157,FB,1,5,0.17386559574669622,euclidean
221728_158,FB,1,5,0.08133668911145758,euclidean
230011_191,FB,3,1,0.08605102300453746,euclidean
230011_206,FB,3,1,0.08605102300453746,euclidean
230011_209,FB,6,2,0.4230579709617354,euclidean
230011_216,FB,5,4,0.08308167341628206,euclidean
230066_131,FB,1,5,0.16140689713940498,euclidean
230066_141,FB,1,5,0.7506965645690138,euclidean
230066_142,FB,1,5,0.11737886818898403,euclidean
230116_005,FB,1,5,0.17386559574669622,euclidean
221089_035,FB,1,5,0.4469304177036316,euclidean
221229_106,FB,1,5,0.39258694802582267,euclidean
221229_119,FB,3,1,0.6890315776977513,euclidean
221478_225,FB,1,5,0.3062644800939609,euclidean
221703_268,FB,1,5,0.24457796550674343,euclidean
231686_047,FB,6,2,0.4230579709617354,euclidean
221089_037,FB,1,5,0.11059241643850903,euclidean
221229_105,FB,1,5,0.3261987323054659,euclidean
221416_017,FB,1,5,0.1297242559438576,euclidean
221474_206,FB,2,1,0.4189479852203175,euclidean
221476_071,FB,1,5,0.2625682725509022,euclidean
221476_092,FB,5,4,0.08308167341628206,euclidean
221478_209,FB,1,5,0.12007276015040758,euclidean
233285_098,FB,6,4,0.5315000699932011,euclidean
221474_202,FB,2,1,0.8148021755233827,euclidean
221474_203,FB,3,1,0.03953539426712022,euclidean
221476_070,FB,3,1,0.08605102300453746,euclidean
233285_080,FB,1,5,0.17386559574669622,euclidean
233285_081,FB,1,5,0.34486509363965323,euclidean
221367_130,FB,1,5,0.15494106452482295,euclidean
233285_099,FB,6,2,0.18560236431917065,euclidean
221057_066,FB,5,4,0.3717158513721976,euclidean
221057_067,FB,5,4,0.4443208881635409,euclidean
221057_068,FB,5,4,0.3304077955983821,euclidean
221057_070,FB,4,6,0.3955640318710442,euclidean
221057_079,FB,1,5,0.17634138513427758,euclidean
221057_080,FB,6,2,0.9516671170336263,euclidean
221057_081,FB,5,4,0.08308167341628206,euclidean
221057_084,FB,5,4,0.5377650750712061,euclidean
221057_087,FB,1,5,0.5616304592960062,euclidean
221057_092,FB,4,3,0.5354922181523285,euclidean
221057_093,FB,4,6,0.6059138467322435,euclidean
221057_094,FB,4,6,0.09077601934323086,euclidean
221057_096,FB,1,5,0.3755554690760681,euclidean
221057_106,FB,4,6,0.37752736979343093,euclidean
221057_108,FB,5,4,0.28957168374556563,euclidean
221057_109,FB,4,6,0.18990720740224895,euclidean
221057_148,FB,5,4,0.2552483551021625,euclidean
221057_161,FB,4,6,0.4224809123229617,euclidean
221057_166,FB,3,1,1.0466764364234529,euclidean
221364_053,FB,4,6,0.20979395498773207,euclidean
221479_227,FB,1,6,0.6126230045687435,euclidean
221481_469,FB,4,3,0.3746342790370832,euclidean
221481_472,FB,1,5,0.6330583006010051,euclidean
221701_058,FB,4,3,0.408959334376806,euclidean
221701_059,FB,4,6,0.3266099324330605,euclidean
221703_320,FB,4,3,0.40766307904543425,euclidean
221727_013,FB,4,3,0.32286201159266686,euclidean
221727_016,FB,1,5,0.9424856481747351,euclidean
221728_145,FB,1,5,0.5699983513818697,euclidean
221728_147,FB,1,5,0.17386559574669622,euclidean
221728_148,FB,1,6,0.7357920694124913,euclidean
221728_150,FB,1,5,0.0498210208390856,euclidean
221728_153,FB,5,4,0.7220178790107894,euclidean
221728_154,FB,1,5,0.1398107955007153,euclidean
221728_173,FB,1,5,0.5894679789026778,euclidean
230011_199,FB,5,4,0.1844887331399995,euclidean
230011_215,FB,1,5,0.46258460837502596,euclidean
230011_217,FB,6,2,0.5414857925013847,euclidean
230059_001,FB,4,3,0.3399781038820451,euclidean
230066_093,FB,4,6,0.14090623200540447,euclidean
230066_115,FB,1,5,0.34240332418266406,euclidean
230066_116,FB,4,6,0.633849483982906,euclidean
230066_117,FB,6,4,0.6339079975515811,euclidean
230066_118,FB,1,5,0.4584680841684221,euclidean
230066_119,FB,1,5,0.8522792189074384,euclidean
230066_129,FB,5,4,0.7726159446749854,euclidean
230066_132,FB,1,5,0.8522792189074384,euclidean
230066_133,FB,1,5,0.5408243910218345,euclidean
230066_134,FB,1,5,0.19021896836341157,euclidean
230066_135,FB,1,5,0.8522792189074384,euclidean
233379_057,FB,1,5,0.44149261671288914,euclidean
221481_471,FB,1,5,0.1423516157774676,euclidean
230066_136,FB,1,5,0.29092975388243525,euclidean
231686_045,FB,1,6,0.6569452917677744,euclidean
231686_046,FB,1,5,0.17386559574669622,euclidean
231686_048,FB,6,2,0.7016292773614567,euclidean
233379_098,FB,4,6,0.8677286777378097,euclidean
233379_099,FB,6,2,0.4941890716130964,euclidean
233666_007,FB,4,6,0.7366479915802868,euclidean
221229_110,FB,1,5,0.4963282044087532,euclidean
221229_111,FB,4,6,0.157737528939629,euclidean
221229_113,FB,1,5,0.06931516093556048,euclidean
221479_234,FB,1,5,0.43544628638548905,euclidean
230066_137,FB,1,5,0.8033191426704177,euclidean
233666_008,FB,6,4,0.581008678551302,euclidean
233285_060,FB,3,1,0.2893291432117807,euclidean
233285_066,FB,1,5,0.15117184439199827,euclidean
221536_027,FB,5,4,0.08308167341628206,euclidean
233284_187,FB,1,5,0.3731690398508538,euclidean
233285_070,FB,5,4,0.08308167341628206,euclidean
233666_004,FB,6,2,0.5805845492231423,euclidean
233666_009,FB,5,4,0.08308167341628206,euclidean
233281_097,FB,6,2,0.7686499357508343,euclidean
233284_186,FB,5,4,0.419579445041203,euclidean
233284_190,FB,5,4,0.08308167341628206,euclidean
233285_049,FB,6,2,0.08563547707389556,euclidean
233285_050,FB,5,4,0.08308167341628206,euclidean
233285_053,FB,5,4,0.08308167341628206,euclidean
233285_054,FB,6,4,0.5315000699932011,euclidean
233285_055,FB,5,4,0.3867453734177244,euclidean
233285_056,FB,6,2,0.4230579709617354,euclidean
233285_058,FB,2,1,0.4189479852203175,euclidean
233285_059,FB,4,4,0.36607772481769685,euclidean
233285_072,FB,3,1,0.08605102300453746,euclidean
233285_073,FB,5,4,0.08308167341628206,euclidean
233285_074,FB,4,6,0.2653456381066303,euclidean
233285_075,FB,3,1,0.08605102300453746,euclidean
221481_262,FB,3,5,0.8152738563824987,euclidean
230066_080,FB,1,5,0.6247511350524693,euclidean
233668_051,FB,1,5,0.17386559574669622,euclidean
233668_052,FB,1,5,0.5834318997718851,euclidean
233668_054,FB,5,4,0.08308167341628206,euclidean
233668_067,FB,1,5,0.17386559574669622,euclidean
233668_069,FB,5,4,0.08308167341628206,euclidean
233668_078,FB,1,5,0.8522792189074384,euclidean
233668_081,FB,4,3,0.6590980875191109,euclidean
233668_094,FB,1,5,0.17386559574669622,euclidean
233668_202,FB,1,5,0.6450962487432568,euclidean
233668_256,FB,1,5,0.17386559574669622,euclidean
233795_127,FB,1,5,0.12431648628048782,euclidean
221481_259,FB,1,5,0.1691925744714316,euclidean
221065_104,FB,2,4,0.6804098056208201,euclidean
233667_244,FB,1,5,0.17386559574669622,euclidean
221713_007,FB,4,6,0.31681781990380425,euclidean
221516_016,FB,1,5,0.19512610375528283,euclidean
233667_240,FB,4,3,0.3585661288482835,euclidean
233667_243,FB,2,4,0.6556846814189419,euclidean
233667_247,FB,5,4,0.5377650750712061,euclidean
233667_249,FB,1,5,0.17386559574669622,euclidean
233667_253,FB,3,1,0.23104577765139236,euclidean
233667_254,FB,6,2,1.1247328851814304,euclidean
233667_258,FB,5,4,0.28529769823622525,euclidean
221065_103,FB,6,2,0.12143859494805397,euclidean
233667_236,FB,5,4,0.1736566421749374,euclidean
233667_241,FB,5,4,0.34198980594994943,euclidean
221364_075,FB,5,3,0.31350755921575385,euclidean
221366_039,FB,4,6,0.273395706596067,euclidean
221366_040,FB,1,5,0.13156946146697576,euclidean
221366_041,FB,1,5,0.21610471512850696,euclidean
221480_104,FB,1,5,0.18747556971154924,euclidean
221481_199,FB,1,5,0.46564426749578464,euclidean
221481_539,FB,4,6,0.7336214235742589,euclidean
221737_009,FB,1,5,0.394557289425191,euclidean
221737_010,FB,1,5,0.3267086775550867,euclidean
221737_011,FB,1,5,0.07460090178540058,euclidean
221737_012,FB,1,5,0.48145287448063145,euclidean
230010_054,FB,1,5,0.17386559574669622,euclidean
230010_055,FB,1,5,0.18276791525193808,euclidean
230011_156,FB,1,5,0.17386559574669622,euclidean
230011_157,FB,2,1,0.8739857398626064,euclidean
230011_158,FB,1,5,0.08255393240519808,euclidean
230011_159,FB,1,5,0.26742708015646305,euclidean
230011_172,FB,1,5,0.18390025012850134,euclidean
230011_173,FB,4,6,0.2339852938010312,euclidean
230011_176,FB,1,5,0.5886380340422785,euclidean
230011_177,FB,5,4,0.6021630654359005,euclidean
230059_011,FB,5,4,0.08308167341628206,euclidean
230059_026,FB,4,6,0.23077581807904277,euclidean
230059_027,FB,5,4,0.08308167341628206,euclidean
230109_010,FB,4,6,0.25821810181552096,euclidean
230113_007,FB,5,4,0.08308167341628206,euclidean
230114_018,FB,1,5,0.33252179877759536,euclidean
233379_041,FB,1,5,0.10156780646767012,euclidean
233379_042,FB,1,6,0.6409278450054506,euclidean
233379_146,FB,1,5,0.12580040617278562,euclidean
233795_068,FB,1,5,0.17386559574669622,euclidean
233795_069,FB,6,4,0.6824121840689412,euclidean
233795_071,FB,1,5,0.06448866592994068,euclidean
233795_077,FB,1,5,0.19064052114153757,euclidean
233795_080,FB,1,5,0.17386559574669622,euclidean
233795_107,FB,1,5,0.16992999915260015,euclidean
233795_108,FB,1,5,0.20837892553994342,euclidean
233795_109,FB,1,5,0.17471240273765778,euclidean
233795_110,FB,1,5,0.19258930846828917,euclidean
233795_111,FB,1,5,0.08383031683497542,euclidean
221089_019,FB,3,1,0.08605102300453746,euclidean
221089_020,FB,1,5,0.10550377095590872,euclidean
221089_034,FB,1,5,0.17386559574669622,euclidean
221090_075,FB,1,5,0.1530703097906256,euclidean
221090_076,FB,1,5,0.17386559574669622,euclidean
221090_083,FB,1,5,0.17386559574669622,euclidean
221090_085,FB,1,5,0.2156829302972912,euclidean
221090_088,FB,1,5,0.5144012424199346,euclidean
221090_089,FB,1,6,0.6569452917677744,euclidean
221090_107,FB,1,5,0.17386559574669622,euclidean
221090_111,FB,1,5,0.7096160017885668,euclidean
221365_040,FB,1,5,0.17386559574669622,euclidean
221426_060,FB,1,5,0.13188364790870577,euclidean
221477_057,FB,1,5,0.16153526990504,euclidean
221478_745,FB,1,5,0.23956311918757245,euclidean
221478_749,FB,1,5,0.2573106469059121,euclidean
221478_796,FB,1,5,0.17386559574669622,euclidean
221481_182,FB,1,5,0.3372253520250435,euclidean
221481_183,FB,1,5,0.4666901774558995,euclidean
221481_190,FB,1,5,0.1528890265013231,euclidean
221481_192,FB,1,5,0.11855128945511877,euclidean
221481_200,FB,1,5,0.18441982659271203,euclidean
230114_067,FB,1,5,0.128005667791768,euclidean
230114_084,FB,4,6,0.1974940577602711,euclidean
231685_298,FB,1,5,0.17386559574669622,euclidean
231686_049,FB,1,5,0.15076546611529185,euclidean
233379_043,FB,1,5,0.21743557739357922,euclidean
233379_138,FB,1,5,0.2524447422404331,euclidean
233379_139,FB,1,5,0.04191560926345788,euclidean
233379_140,FB,1,5,0.6653341920901085,euclidean
221090_082,FB,1,5,0.13553640417693794,euclidean
221090_086,FB,1,5,0.08543076080216087,euclidean
221090_087,FB,1,5,0.3372253520250435,euclidean
221090_112,FB,1,5,0.7238686993466336,euclidean
221365_082,FB,3,5,0.9048346513222957,euclidean
221426_058,FB,4,6,0.523933645145324,euclidean
221475_204,FB,4,3,0.45010928099475933,euclidean
221475_205,FB,1,5,0.6696369980087181,euclidean
221475_246,FB,5,4,0.08308167341628206,euclidean
221476_057,FB,3,1,0.6917540923531568,euclidean
221481_177,FB,1,5,0.8522792189074384,euclidean
221481_178,FB,1,5,0.2211802036136888,euclidean
233379_120,FB,1,5,0.8668105068029379,euclidean
221365_071,FB,5,4,0.08308167341628206,euclidean
221366_042,FB,1,5,0.2967719059444687,euclidean
221426_059,FB,1,5,0.20734337528018887,euclidean
221426_064,FB,6,4,0.5159813161456367,euclidean
221426_067,FB,1,5,0.17819325809469003,euclidean
221426_080,FB,1,5,0.3135651417610075,euclidean
221477_066,FB,1,5,0.1802105206579947,euclidean
221535_021,FB,5,4,0.08308167341628206,euclidean
233285_033,FB,6,4,0.9530756548040763,euclidean
221514_018,FB,6,2,0.7773724519900497,euclidean
221536_031,FB,6,2,0.6298985137920151,euclidean
221538_007,FB,5,4,0.3761103825971081,euclidean
221538_008,FB,5,4,0.08308167341628206,euclidean
221538_019,FB,6,2,0.6504870437611407,euclidean
221538_020,FB,6,2,0.15342568876157547,euclidean
233282_046,FB,6,2,0.3012814046486935,euclidean
233282_047,FB,6,2,0.32070701514624167,euclidean
233282_050,FB,5,4,0.16995171300793852,euclidean
233285_003,FB,5,4,0.08308167341628206,euclidean
233285_035,FB,4,2,0.8825887579884878,euclidean
233285_036,FB,6,2,0.937917169766847,euclidean
233285_103,FB,5,4,0.08308167341628206,euclidean
233285_104,FB,3,1,0.9442772418865917,euclidean
233285_105,FB,6,2,0.5021046013602003,euclidean
233285_106,FB,3,1,0.08605102300453746,euclidean
233285_107,FB,6,2,0.6672854393685252,euclidean
233285_108,FB,6,2,0.5668561158145562,euclidean
233285_109,FB,6,2,0.4230579709617354,euclidean
221057_037,FB,3,1,0.08605102300453746,euclidean
221057_043,FB,1,5,0.036455663699024976,euclidean
221057_050,FB,1,5,0.18747556971154924,euclidean
221057_126,FB,4,6,0.24276745161282517,euclidean
221728_092,FB,1,5,0.17990489625953582,euclidean
230065_047,FB,1,5,0.8522792189074384,euclidean
230065_065,FB,4,6,0.2993342086505174,euclidean
230065_067,FB,5,4,0.08308167341628206,euclidean
230066_095,FB,1,5,0.17386559574669622,euclidean
233668_030,FB,2,1,0.804723305949973,euclidean
233668_032,FB,1,5,0.16573365385145017,euclidean
233668_034,FB,4,6,0.43483636942937387,euclidean
233668_035,FB,3,1,0.8942087408160587,euclidean
233668_036,FB,2,1,0.804723305949973,euclidean
233668_041,FB,5,4,0.08308167341628206,euclidean
220191_078,FB,3,1,0.10060173890895376,euclidean
221224_402,FB,2,1,0.5104536645882921,euclidean
221224_404,FB,3,1,0.08605102300453746,euclidean
221421_028,FB,3,1,0.9060931397745287,euclidean
221642_768,FB,1,5,0.17386559574669622,euclidean
221754_025,FB,5,4,0.08308167341628206,euclidean
230110_004,FB,1,5,0.17386559574669622,euclidean
230110_007,FB,1,5,0.17386559574669622,euclidean
233666_032,FB,5,4,0.48176055902737797,euclidean
233666_066,FB,5,4,0.33885921072105546,euclidean
233666_132,FB,1,5,0.17386559574669622,euclidean
233666_245,FB,3,5,0.9038769474188807,euclidean
233667_229,FB,5,4,0.08308167341628206,euclidean
233667_300,FB,1,5,0.7104366451994056,euclidean
233282_090,FB,1,5,0.17386559574669622,euclidean
212069_003,FB,1,5,0.17386559574669622,euclidean
212072_022,FB,1,5,0.20388360111151183,euclidean
221224_361,FB,1,6,0.6569452917677744,euclidean
221227_111,FB,1,5,0.17386559574669622,euclidean
221227_146,FB,1,5,0.10684870740180819,euclidean
221367_025,FB,1,5,0.17779257102492788,euclidean
221367_029,FB,1,5,0.251732362319424,euclidean
221526_010,FB,5,4,0.3761103825971081,euclidean
221532_043,FB,3,1,0.08605102300453746,euclidean
221532_044,FB,3,1,0.08605102300453746,euclidean
230105_021,FB,1,5,0.23882151647755243,euclidean
231566_046,FB,1,5,0.2990342662336806,euclidean
233379_014,FB,3,1,0.08605102300453746,euclidean
233379_016,FB,1,5,0.15119592966699621,euclidean
233379_017,FB,1,5,0.2591684281964179,euclidean
233379_020,FB,1,5,0.29392132235841273,euclidean
233666_015,FB,1,5,0.2532199295958857,euclidean
233666_023,FB,5,4,0.21758493827583136,euclidean
233666_027,FB,5,4,0.08308167341628206,euclidean
233666_033,FB,3,1,0.08605102300453746,euclidean
233666_046,FB,5,4,0.5871371003956414,euclidean
233666_058,FB,5,4,0.08308167341628206,euclidean
233666_129,FB,1,5,0.17386559574669622,euclidean
233666_130,FB,1,4,0.9346551023742171,euclidean
233666_131,FB,1,5,0.17386559574669622,euclidean
233666_134,FB,1,5,0.17386559574669622,euclidean
233666_135,FB,6,4,0.8754364849392818,euclidean
233666_136,FB,3,1,0.08605102300453746,euclidean
233666_228,FB,1,5,0.17386559574669622,euclidean
233666_229,FB,1,5,0.3867918381978969,euclidean
233666_230,FB,1,5,0.23661494904274408,euclidean
233666_231,FB,1,5,0.4432583915615082,euclidean
233666_232,FB,5,4,0.419579445041203,euclidean
233667_057,FB,3,1,0.16991025939102467,euclidean
233667_064,FB,1,5,0.37619572690938313,euclidean
233667_068,FB,3,1,0.08605102300453746,euclidean
233667_076,FB,1,5,0.4958915239356401,euclidean
233667_086,FB,2,1,0.4189479852203175,euclidean
233667_106,FB,1,5,0.2734046375236141,euclidean
233667_109,FB,1,5,0.17386559574669622,euclidean
233667_115,FB,1,5,0.25350934032863487,euclidean
233667_116,FB,1,5,0.17386559574669622,euclidean
233667_117,FB,1,5,0.2476640364944292,euclidean
233667_120,FB,3,1,0.2548739870558056,euclidean
233667_123,FB,3,1,0.08605102300453746,euclidean
233667_125,FB,5,4,0.20367968177946771,euclidean
233667_127,FB,1,5,0.43101578784775674,euclidean
233667_140,FB,1,5,0.17386559574669622,euclidean
233667_207,FB,3,1,0.08605102300453746,euclidean
233667_208,FB,5,4,0.2552483551021625,euclidean
233667_228,FB,6,2,0.4230579709617354,euclidean
233667_230,FB,1,5,0.48495851336420503,euclidean
233667_301,FB,1,5,0.18391063226497303,euclidean
221367_032,FB,3,1,0.3878138996220083,euclidean
233281_100,FB,3,1,0.16991025939102467,euclidean
233281_111,FB,5,4,0.05849091027258809,euclidean
233666_047,FB,6,4,1.0291864417211622,euclidean
233666_068,FB,1,5,0.6456409260715926,euclidean
233667_153,FB,2,4,0.6354798207174095,euclidean
220191_031,FB,1,5,0.7807322592837004,euclidean
221057_035,FB,4,6,0.27440573869368357,euclidean
221057_045,FB,5,4,0.166641739126054,euclidean
221367_022,FB,1,5,0.17386559574669622,euclidean
221367_033,FB,1,5,0.17386559574669622,euclidean
221367_037,FB,1,5,0.17386559574669622,euclidean
221367_039,FB,1,5,0.17386559574669622,euclidean
221367_040,FB,1,5,0.17386559574669622,euclidean
221367_041,FB,1,5,0.17386559574669622,euclidean
221367_045,FB,1,5,0.17386559574669622,euclidean
221367_048,FB,1,5,0.17386559574669622,euclidean
221367_052,FB,2,1,0.804723305949973,euclidean
221367_053,FB,1,5,0.13232525439094353,euclidean
221427_302,FB,1,5,0.17386559574669622,euclidean
221530_020,FB,3,1,0.08605102300453746,euclidean
221739_015,FB,1,5,0.17386559574669622,euclidean
230066_112,FB,1,5,0.17386559574669622,euclidean
230111_018,FB,1,5,0.17386559574669622,euclidean
230111_023,FB,1,5,0.3755554690760681,euclidean
231567_003,FB,1,5,0.17379379960856262,euclidean
231567_004,FB,1,5,0.23658519078579535,euclidean
231567_008,FB,1,5,0.15305223259136475,euclidean
233379_006,FB,3,1,0.08605102300453746,euclidean
233379_062,FB,3,1,0.7799720240715656,euclidean
233379_063,FB,1,5,0.1848894742759598,euclidean
233380_012,FB,1,5,0.19389399069394816,euclidean
233380_047,FB,1,5,0.17386559574669622,euclidean
233380_057,FB,1,5,0.17155219594221852,euclidean
233380_059,FB,1,5,0.17386559574669622,euclidean
233380_060,FB,1,5,0.13928075681197047,euclidean
233380_071,FB,3,1,0.08605102300453746,euclidean
233380_077,FB,1,5,0.17386559574669622,euclidean
233666_069,FB,1,5,0.2915983138740487,euclidean
233667_145,FB,1,5,0.5752202706850746,euclidean
220191_082,FB,2,1,0.515792563460648,euclidean
220191_087,FB,3,1,0.3210660499654122,euclidean
220191_092,FB,2,4,0.5483518479353034,euclidean
221367_019,FB,1,5,0.17386559574669622,euclidean
221367_020,FB,1,5,0.17386559574669622,euclidean
221367_050,FB,1,5,0.17386559574669622,euclidean
221512_035,FB,3,1,0.08605102300453746,euclidean
230108_009,FB,1,5,0.6128273028750665,euclidean
233379_028,FB,1,5,0.5660948573532378,euclidean
233379_067,FB,3,1,0.08605102300453746,euclidean
233379_082,FB,1,5,0.17386559574669622,euclidean
233379_083,FB,3,1,0.08605102300453746,euclidean
233380_051,FB,1,5,0.17386559574669622,euclidean
233667_019,FB,1,5,0.17386559574669622,euclidean
233667_034,FB,1,5,0.394557289425191,euclidean
233667_035,FB,3,1,0.08605102300453746,euclidean
233667_040,FB,3,3,0.9209995406391838,euclidean
233282_092,FB,1,5,0.39617750910975524,euclidean
233379_025,FB,5,4,0.1673055086502553,euclidean
233379_027,FB,1,5,0.7894343415998754,euclidean
233379_085,FB,5,4,0.7789272686449713,euclidean
220191_020,FB,1,5,0.2218334588083259,euclidean
220191_030,FB,1,5,0.2244804051198576,euclidean
221227_091,FB,1,5,0.16851913781130573,euclidean
221227_108,FB,1,5,0.2915983138740487,euclidean
221227_227,FB,1,5,0.17386559574669622,euclidean
221367_031,FB,3,1,0.9060931397745287,euclidean
221367_042,FB,1,5,0.26184291299855067,euclidean
221367_043,FB,1,5,0.17386559574669622,euclidean
221367_047,FB,5,4,0.4942974684477696,euclidean
221367_049,FB,1,5,0.8816913725723312,euclidean
221368_016,FB,3,1,0.08605102300453746,euclidean
221368_017,FB,3,1,0.5307713382214939,euclidean
221368_029,FB,1,5,0.17386559574669622,euclidean
221368_034,FB,1,5,0.27963940024402656,euclidean
221368_036,FB,3,1,0.20910563004335056,euclidean
221368_038,FB,1,5,0.17386559574669622,euclidean
221512_055,FB,3,1,0.08605102300453746,euclidean
221734_035,FB,3,1,0.08605102300453746,euclidean
221735_054,FB,1,5,0.17386559574669622,euclidean
221735_061,FB,1,5,0.17386559574669622,euclidean
221736_040,FB,1,5,0.17386559574669622,euclidean
230080_193,FB,1,5,0.2216742569670317,euclidean
230080_215,FB,3,1,0.08605102300453746,euclidean
230080_222,FB,3,1,0.8252209249373755,euclidean
230107_069,FB,1,5,0.3564690281349015,euclidean
230111_009,FB,1,5,0.36803363227002767,euclidean
230111_022,FB,1,5,0.27873590489529954,euclidean
231567_002,FB,3,1,0.08605102300453746,euclidean
231568_001,FB,5,4,0.16995171300793852,euclidean
233282_008,FB,1,5,0.8262803753506334,euclidean
233282_011,FB,5,4,0.08308167341628206,euclidean
233379_071,FB,5,4,0.4824520600982019,euclidean
233379_077,FB,1,4,0.9218471875853789,euclidean
233380_031,FB,1,5,0.7270738731610159,euclidean
233666_075,FB,5,4,0.39060950134632666,euclidean
233666_087,FB,5,4,0.22125189842738727,euclidean
233666_104,FB,3,1,0.06474857986073615,euclidean
233666_116,FB,2,1,0.804723305949973,euclidean
233666_260,FB,3,1,0.16991025939102467,euclidean
233667_009,FB,3,1,0.08605102300453746,euclidean
233667_018,FB,1,5,0.6286877142533401,euclidean
233667_022,FB,2,1,0.4613240273605946,euclidean
233667_026,FB,5,4,0.08308167341628206,euclidean
233667_029,FB,5,4,0.419579445041203,euclidean
233667_031,FB,1,5,0.580661995282779,euclidean
233667_032,FB,1,5,0.31509305854023634,euclidean
233667_037,FB,1,4,0.8165481476501674,euclidean
233667_143,FB,1,5,0.6286877142533401,euclidean
233667_144,FB,5,4,0.5992414730866368,euclidean
233667_147,FB,2,4,0.6502823194391303,euclidean
233667_150,FB,5,4,0.5377650750712061,euclidean
233667_152,FB,2,4,0.5802953542938115,euclidean
233667_302,FB,1,5,0.8318906460313403,euclidean
233667_304,FB,3,1,0.08605102300453746,euclidean
233667_305,FB,3,1,0.08605102300453746,euclidean
212073_007,FB,6,2,0.4949284470987407,euclidean
221057_111,FB,1,5,0.05682653905389345,euclidean
221057_112,FB,4,3,0.41866215887717795,euclidean
221057_113,FB,1,5,0.3135651417610075,euclidean
221057_116,FB,5,4,0.6801859960630392,euclidean
221057_117,FB,3,1,0.08605102300453746,euclidean
221057_118,FB,4,6,0.46356536004650084,euclidean
221057_128,FB,4,6,0.2561127132735384,euclidean
221057_146,FB,4,3,0.7902867040928482,euclidean
221057_147,FB,1,6,0.6569452917677744,euclidean
221481_427,FB,3,1,0.08605102300453746,euclidean
221705_088,FB,3,1,0.08605102300453746,euclidean
221726_105,FB,1,5,0.17386559574669622,euclidean
221727_012,FB,1,5,0.6247511350524693,euclidean
221727_014,FB,4,3,0.8715005069588875,euclidean
221728_143,FB,5,4,0.08308167341628206,euclidean
221728_144,FB,1,5,0.14933922110532177,euclidean
221752_042,FB,4,6,0.2653456381066303,euclidean
230011_213,FB,6,2,0.4949284470987407,euclidean
230066_086,FB,6,4,0.48429017957504855,euclidean
230066_088,FB,5,3,0.8169466473416429,euclidean
230066_090,FB,5,4,0.08308167341628206,euclidean
230066_091,FB,4,6,0.7010027394638414,euclidean
230066_092,FB,4,3,1.0020296506942135,euclidean
230080_302,FB,5,4,0.08308167341628206,euclidean
231567_009,FB,4,6,0.9181338573533351,euclidean
233668_037,FB,4,3,0.657499704560102,euclidean
233668_038,FB,6,4,0.724915130219634,euclidean
233668_039,FB,4,3,0.15572009137226514,euclidean
233668_040,FB,4,3,0.3746342790370832,euclidean
233668_042,FB,4,3,0.49982631115157133,euclidean
233668_043,FB,4,6,0.2796362808592267,euclidean
233668_045,FB,4,6,0.33043835246936243,euclidean
233668_047,FB,4,3,0.5385417659509782,euclidean
233668_050,FB,1,5,0.17386559574669622,euclidean
233668_098,FB,4,6,0.25016308720968455,euclidean
233795_010,FB,1,5,0.22337475592861064,euclidean
220193_062,FB,3,1,0.08605102300453746,euclidean
220193_051,FB,3,1,0.08605102300453746,euclidean
220193_054,FB,1,5,0.17386559574669622,euclidean
220239_006,FB,1,5,0.17386559574669622,euclidean
220239_022,FB,5,4,0.08308167341628206,euclidean
221089_110,FB,3,1,0.08605102300453746,euclidean
221089_138,FB,1,5,0.49946667249050986,euclidean
221367_105,FB,5,4,0.11857735061012532,euclidean
221420_001,FB,4,3,0.6590980875191109,euclidean
221420_006,FB,3,1,0.08605102300453746,euclidean
221420_007,FB,1,5,0.17386559574669622,euclidean
221420_009,FB,3,1,0.08543179105505615,euclidean
221420_011,FB,5,4,0.08308167341628206,euclidean
221420_015,FB,3,1,0.08605102300453746,euclidean
