NeuronId,x,y,z
="221225_226.swc",="4685.1201171875",="1593.5400390625",="5305.759765625"
="221423_109.swc",="4415.72021484375",="1889.6800537109375",="6033.259765625"
="221423_140.swc",="4080.52001953125",="1745.4100341796875",="6081.3798828125"
="221424_014.swc",="3715.5400390625",="2015.9200439453125",="5327.7001953125"
="221424_057.swc",="4164.89990234375",="1841.52001953125",="5294.22021484375"
="221472_019.swc",="4462",="2257.89990234375",="5129.31982421875"
="221472_021.swc",="4240.580078125",="1976.969970703125",="5155.89990234375"
="221531_118.swc",="5849.1201171875",="1354.97998046875",="5304.919921875"
="221531_123.swc",="5930.02001953125",="1375.4100341796875",="5382.919921875"
="221703_335.swc",="3660.56005859375",="1953.280029296875",="6044.2998046875"
="221703_349.swc",="3984.5400390625",="1924.6700439453125",="6043.240234375"
="221703_356.swc",="4176.31982421875",="1877.780029296875",="6039.60009765625"
="221703_359.swc",="4173.64013671875",="1730.739990234375",="6058.2998046875"
="221703_371.swc",="4335.740234375",="1799.1600341796875",="5991.66015625"
="221703_379.swc",="4649.77978515625",="1905.56005859375",="6012.6201171875"
="221703_380.swc",="4702.419921875",="1937.2900390625",="6025.1201171875"
="221703_448.swc",="5019.7998046875",="1497.2099609375",="6082.1201171875"
="221729_033.swc",="5566.9599609375",="1657.22998046875",="6084.72021484375"
="195199_039.swc",="4976.09619140625",="2021.8876953125",="6373.1630859375"
="195830_026.swc",="5074.6103515625",="1908.9112548828125",="4977.15673828125"
="195831_037.swc",="5008.095703125",="1805.6773681640625",="5008.71240234375"
="200324_007.swc",="3839.861083984375",="2393.175537109375",="6389.77294921875"
="220188_071.swc",="4317.8701171875",="2247.8798828125",="5031.10986328125"
="220189_009.swc",="4080.330078125",="2179.18994140625",="4952.10009765625"
="195047_033.swc",="5140.43505859375",="1696.1651611328125",="6164.88037109375"
="195049_001.swc",="5290.1337890625",="1388.7735595703125",="6130.1123046875"
="195828_052.swc",="4502.74169921875",="2151.37158203125",="5258.171875"
="195838_030.swc",="4695.11328125",="2153.714111328125",="5268.17822265625"
="195839_022.swc",="5053.64306640625",="1977.288330078125",="5230.45751953125"
="200194_097.swc",="5070.0205078125",="1757.3221435546875",="6126.6357421875"
="200196_041.swc",="4706.44140625",="1964.18896484375",="6248.2587890625"
="200197_005.swc",="4856.958984375",="1682.725341796875",="6275.701171875"
="200198_015.swc",="5376.2568359375",="1502.8616943359375",="6050.25537109375"
="201390_007.swc",="4759.30126953125",="2044.3106689453125",="5178.8828125"
="220188_054.swc",="4452.39990234375",="1831.719970703125",="5089.509765625"
="220192_063.swc",="5713.2099609375",="1408.43994140625",="6143.25"
="220193_011.swc",="5673.7900390625",="1569.47998046875",="6221.2099609375"
="220193_012.swc",="5588.009765625",="1521.3900146484375",="6202.9501953125"
="221224_144.swc",="3471.739990234375",="2490.5400390625",="6386.72021484375"
="221224_428.swc",="4860.4599609375",="2009.3399658203125",="5201.66015625"
="221224_439.swc",="4907.7998046875",="1817.3599853515625",="5335.97998046875"
="221224_486.swc",="4544.33984375",="1660.760009765625",="5240.85986328125"
="221224_496.swc",="4514.759765625",="1659.219970703125",="5313.22021484375"
="221225_094.swc",="5941.740234375",="1473.5799560546875",="6113.419921875"
="221225_098.swc",="5761.580078125",="1358.050048828125",="6078.31982421875"
="221225_099.swc",="5731.3798828125",="1642.2099609375",="6099.93994140625"
="221225_100.swc",="5644.97998046875",="1619.800048828125",="6083.1201171875"
="221225_102.swc",="5515.740234375",="1532.6500244140625",="6003.6201171875"
="221225_104.swc",="5644.83984375",="1474.3599853515625",="5972.97998046875"
="221225_107.swc",="5365.580078125",="1480.5400390625",="6178.8798828125"
="221225_108.swc",="5331.60009765625",="1476.9100341796875",="6221.0400390625"
="221225_119.swc",="5600.5",="1388.280029296875",="6208.0400390625"
="221225_120.swc",="5618.85986328125",="1437.5400390625",="6287.1201171875"
="221225_142.swc",="5733.18017578125",="1339.6199951171875",="6038.8798828125"
="221225_148.swc",="5650.06005859375",="1375.510009765625",="6211.93994140625"
="221225_185.swc",="4383.580078125",="1910.18994140625",="5047.47998046875"
