NeuronId,x,y,z
="233667_220.swc",="9732.7197265625",="1202.3399658203125",="3595.340087890625"
="233667_221.swc",="9733",="1257.6800537109375",="3530.5400390625"
="233667_222.swc",="9813.7001953125",="1284.0899658203125",="3636.1201171875"
="233667_223.swc",="9820.7001953125",="1282.1300048828125",="3602.840087890625"
="233667_225.swc",="9750.33984375",="1292.8800048828125",="3497.780029296875"
="233667_226.swc",="9738.83984375",="1287.800048828125",="3448.739990234375"
="233667_232.swc",="9884.6796875",="1805.469970703125",="2753.080078125"
="233667_233.swc",="9862.7998046875",="1902.030029296875",="2702.080078125"
="233667_234.swc",="9876.0400390625",="1891.02001953125",="2650.52001953125"
="233667_238.swc",="9919.580078125",="1905.3399658203125",="2811.699951171875"
="233667_239.swc",="9974.5",="1861.260009765625",="2878.219970703125"
="233667_259.swc",="9731.599609375",="2046.5",="2530.89990234375"
="233667_263.swc",="9872.099609375",="1968.9599609375",="2555.3798828125"
="233667_296.swc",="9857.2197265625",="1364.1099853515625",="3514.5"
="233795_007.swc",="9363.080078125",="831.468017578125",="7210.18017578125"
="221065_083.swc",="9553.759765625",="2124.179931640625",="2838.580078125"
="221515_016.swc",="8640.900390625",="1080.0799560546875",="4040.179931640625"
="221515_021.swc",="9285.2197265625",="1304.1800537109375",="3800.080078125"
="221517_010.swc",="9590.1396484375",="2134.60009765625",="3008.780029296875"
="221701_051.swc",="8893.83984375",="853.56201171875",="3459.860107421875"
="233281_086.swc",="9068.98046875",="1396.010009765625",="7849.7998046875"
="233281_101.swc",="9316.9404296875",="1269.530029296875",="7548.1201171875"
="233281_102.swc",="9354.2998046875",="1184.4100341796875",="7500.97998046875"
="233281_103.swc",="9322.080078125",="1184.68994140625",="7573.93994140625"
="233666_050.swc",="9352.3203125",="820.3140258789062",="4225.419921875"
="233666_142.swc",="9371.6201171875",="907.5419921875",="3656.719970703125"
="233667_182.swc",="9755.919921875",="1397.43994140625",="3294.659912109375"
="233667_189.swc",="9906.2802734375",="1533.68994140625",="3331"
="233667_231.swc",="9867.919921875",="1839.3599853515625",="2780.47998046875"
