NeuronId,x,y,z
="233667_263.swc",="9872.099609375",="1968.9599609375",="2555.3798828125"
="233667_264.swc",="9758.48046875",="1885.1099853515625",="2624.0400390625"
="233667_268.swc",="9643.259765625",="1884.1500244140625",="2549.719970703125"
="233667_271.swc",="9551.259765625",="1812.050048828125",="2580.419921875"
="233667_273.swc",="9662.2001953125",="1866.0699462890625",="2558.8798828125"
="233667_279.swc",="9471.580078125",="1980.1099853515625",="2467.1201171875"
="233667_280.swc",="9385.400390625",="1875.9000244140625",="2411.47998046875"
="233667_281.swc",="9369.400390625",="1847.6700439453125",="2461.159912109375"
="233667_282.swc",="9372.0595703125",="1770.3699951171875",="2521.820068359375"
="233667_285.swc",="9364.7001953125",="1801.8299560546875",="2567.199951171875"
="221065_084.swc",="9575.7998046875",="2199.93994140625",="2670.580078125"
="221065_085.swc",="9478.580078125",="2195.97998046875",="2597.239990234375"
="221065_086.swc",="9412.759765625",="2060.159912109375",="2668.419921875"
="231687_026.swc",="8967.48046875",="1932.2099609375",="8765.8203125"
="233281_120.swc",="9522.16015625",="2207.0400390625",="8783.2197265625"
="233281_123.swc",="8628.01953125",="1839.8699951171875",="8804.9404296875"
="233281_126.swc",="9027.099609375",="1671.75",="8507.259765625"
="233285_006.swc",="8290.0400390625",="1629.8800048828125",="8556.400390625"
="233285_007.swc",="8366.099609375",="1401.1400146484375",="8270.5400390625"
="233666_154.swc",="9677.5",="1295.9000244140625",="3374.10009765625"
="233666_157.swc",="9671.919921875",="1402.97998046875",="3221.02001953125"
="233667_260.swc",="9693",="2053.9599609375",="2543.3798828125"
="233667_261.swc",="9626.66015625",="2015.9000244140625",="2468.820068359375"
