NeuronId,x,y,z
="233666_013.swc",="9172.1796875",="720.4340209960938",="4493.5400390625"
="233666_014.swc",="9173.33984375",="745.989990234375",="4478.0400390625"
="233666_035.swc",="9038.740234375",="651.0859985351562",="4576.35986328125"
="233666_037.swc",="9047.48046875",="539.9500122070312",="4510.419921875"
="233666_039.swc",="9142.7802734375",="786.22998046875",="4586.0400390625"
="233666_040.swc",="9203.1796875",="839.9580078125",="4543.02001953125"
="233666_041.swc",="9158.740234375",="694.4119873046875",="4525.68017578125"
="233666_043.swc",="9176.080078125",="743.8040161132812",="4585.77978515625"
="233666_044.swc",="9026.2998046875",="617.593994140625",="4570.6201171875"
="233666_045.swc",="9198.3798828125",="691.9140014648438",="4695.39990234375"
="233666_051.swc",="9425.3603515625",="904.6699829101562",="4276.6201171875"
="233666_053.swc",="9353.5",="906.8319702148438",="4278.080078125"
="233666_055.swc",="9411.5400390625",="975.5040283203125",="4219"
="233666_060.swc",="9427.01953125",="999.2620239257812",="4233.0400390625"
="233666_063.swc",="9354.83984375",="910.9400024414062",="4432.1201171875"
="233666_065.swc",="9054.3798828125",="617.4080200195312",="4658.9599609375"
="233666_244.swc",="9084.1796875",="655.7680053710938",="4665"
="233667_053.swc",="8263.2998046875",="575.3660278320312",="4566.22021484375"
="233667_055.swc",="8158.68017578125",="662.8779907226562",="4559.10009765625"
="233667_059.swc",="8038.4599609375",="611.2139892578125",="4538.5400390625"
="233667_061.swc",="8037.39990234375",="713.2219848632812",="4468.759765625"
="233667_062.swc",="7926",="667.4140014648438",="4559.7998046875"
="233667_065.swc",="7815.580078125",="715.5399780273438",="4550.22021484375"
="233667_066.swc",="7820.759765625",="761.0800170898438",="4570.259765625"
="233667_088.swc",="7737.64013671875",="718.760009765625",="4517.27978515625"
="233667_090.swc",="7716.7001953125",="800.47802734375",="4492"
="233667_097.swc",="7600.259765625",="698.530029296875",="4489.919921875"
="233667_099.swc",="7571.16015625",="731.1699829101562",="4543.33984375"
="233667_112.swc",="7437",="697.6220092773438",="4618.6201171875"
="233667_113.swc",="7414.759765625",="717.0040283203125",="4593.43994140625"
="233667_124.swc",="8949.5400390625",="799.4199829101562",="4578.77978515625"
="233667_126.swc",="9183.1201171875",="751.0280151367188",="4602.580078125"
="233667_194.swc",="9906.1201171875",="1663.489990234375",="3391.6201171875"
="233667_195.swc",="9959.240234375",="1633.06005859375",="3389.199951171875"
="233667_196.swc",="9932.6201171875",="1648.050048828125",="3426.199951171875"
="233667_197.swc",="9917.48046875",="1660.800048828125",="3464.820068359375"
="233667_198.swc",="9923.8603515625",="1599.43994140625",="3406.89990234375"
="233667_199.swc",="9920.01953125",="1599.02001953125",="3487.179931640625"
="233667_202.swc",="9943.01953125",="1737.02001953125",="3306.699951171875"
="233667_205.swc",="9915.9404296875",="1652.949951171875",="3533.320068359375"
="233667_210.swc",="9838.98046875",="1506.8499755859375",="3609.97998046875"
="233667_211.swc",="9861.7197265625",="1482.489990234375",="3603"
="233667_212.swc",="9850.3603515625",="1432.3699951171875",="3623"
="233667_213.swc",="9797.83984375",="1482.9000244140625",="3678.89990234375"
="233667_214.swc",="9762.51953125",="1474.010009765625",="3673.080078125"
="233667_215.swc",="9753.900390625",="1403.2900390625",="3679.719970703125"
="233667_216.swc",="9808.2802734375",="1300.260009765625",="3747.1201171875"
="233281_106.swc",="9324.33984375",="1437.550048828125",="7665.47998046875"
="233285_085.swc",="7627.35986328125",="1038.3199462890625",="6839.81982421875"
="233666_034.swc",="9025.9599609375",="616.7039794921875",="4658.240234375"
="233666_038.swc",="9045.400390625",="518.3079833984375",="4592.16015625"
="233666_042.swc",="9132.8203125",="667.2960205078125",="4634.27978515625"
="233666_054.swc",="9426.66015625",="950.0180053710938",="4283.14013671875"
